BusID,Name,Latitude,Longitude
228320,SYCAMORE TP1,32.917295,-117.030999
228321,SYCAMORE TP2,32.917295,-117.030999
228860,SUNCREST TP1,32.810957,-116.684464
228861,SUNCREST TP2,32.810957,-116.684464
260481,MCCULLGH_SC1,,
260482,MCCULLGH_SC2,,
261051,VICTORVL_SC1,,
261052,VICTORVL_SC2,,
300001,CJ_OL_13,40.383263,-122.382469
300002,MN_RM_11,42.007883,-121.318345
300003,MN_RM_12,40.80851,-121.93703
300004,MN_RM_21,42.007883,-121.318345
300005,MN_RM_22,42.007883,-121.318345
300006,MN_RM_23,40.80851,-121.93703
300051,RM_TM_11,40.80851,-121.93703
300052,RM_TM_12,40.80851,-121.93703
300053,RM_TM_21,40.80851,-121.93703
300054,RM_TM_22,39.556337,-121.646342
300100,KERNRDGE_G32,,
300101,KERNRDGE_L11,,
300102,KERNRDGE_L34,,
300103,KERNRDGE_S17,35.442491,-119.739608
300104,KERNRDGE_S20,35.442491,-119.739608
300110,KERNRDGE_L18,,
300111,KERNRDGE_L32,,
300120,KERNRDGE_L06,,
300121,KERNRDGE_L06,,
300130,KERNRDGE_L04,,
300131,KERNRDGE_L19,,
300140,KERNRDGE32G2,,
300141,KERNRDG332G3,,
300151,TM_VD_11,39.556337,-121.646342
300152,TM_VD_12,38.402668,-121.921253
300153,TM_TS_11,39.556337,-121.646342
300154,TM_TS_12,37.713103,-121.566315
300201,OL_MX_11,40.383263,-122.382469
300202,OL_MX_12,39.237362,-122.276169
300251,MX_TR_11,37.798885,-121.579544
300301,VD_TS_11,38.402668,-121.921253
300501,LB_GT_11,36.141928,-120.12912
300502,LB_MW_11,36.141928,-120.12912
300503,LB_MW_12,36.141928,-120.12912
300504,LB_MW_13,36.141928,-120.12912
300551,GT_MW_11,36.141928,-120.12912
300601,MW_VT_11,,
300602,MW_VT_12,,
300603,MW_VT_21,,
300604,MW_VT_22,,
300605,MW_WW_31,,
300606,MW_WW_32,,
364506,MSFTSJDC,,
364514,AMAZONHYWD,,
364521,CALTRAINSSF,,
364523,CALTRAINSSJ,,
364601,CHSR04SWSTA,,
364602,CHSR04A,,
364603,CHSR04B,,
364605,CHSR05A,,
364606,CHSR05B,,
364608,CHSR06A,,
364609,CHSR06B,,
364611,CHSR07A,,
364612,CHSR07B,,
364614,CHSR08A,,
364615,CHSR08B,,
364617,CHSR09SWSTA,,
364618,CHSR09A,,
364619,CHSR09B,,
364621,JACKSONSWSTA,,
364622,CHSR10A,,
364623,CHSR10B,,
364626,CHSR11A,,
364627,CHSR11B,,
364629,CHSR12SWSTA,,
364630,CHSR12A,,
364631,CHSR12B,,
365501,Q632B,,
365502,SCULPINC1,,
365503,Q632BC2,,
365504,Q632BSPV,,
365505,Q1032BS1,36.604331,-120.37285
365511,Q1032BS2,36.604331,-120.37285
365512,Q1032C1,,
365513,Q1032C2,,
365514,Q1032G1,,
365515,Q1032C3,,
365516,Q1032C4,,
365517,Q1032G2,,
365518,Q1032C5,,
365519,Q1032C6,,
365520,Q1032G3,,
365521,Q1036,36.224424,-119.895035
365522,Q1036C1,,
365523,Q1036C2,,
365524,Q1036SPV,,
365530,SOLANO12C1,,
365531,Q954,,
365532,Q954C1,,
365533,Q954C2,,
365534,Q954,,
365540,Q1016,,
365544,1257-RD,,
365545,1257-RDC1,,
365546,1257-RDC2,,
365547,1257-RD,,
365549,GWFHEPINT,,
365550,BITTERWATRSS,,
365555,SAFEWAYBUS1,,
365556,SAFEWAYBUS2,,
365557,BPFFD,,
365558,TESLAMTR,,
365559,STANFORD,,
365560,CALPOLYSLO,,
365561,Q885C1,,
365562,Q885C2,,
365563,Q885,,
365564,BP21Z,,
365565,SOLANO1C2,,
365566,SOLANO1WIND,,
365567,Q557BESSC2,,
365568,Q557BESS,,
365573,SOLANO2C2,,
365574,SOLANO2WIND,,
365580,Q829,36.637142,-120.88399
365581,Q829C1,,
365582,Q829C2,,
365583,Q829C3,,
365584,Q829C4,,
365585,Q829SPV1,,
365586,Q829SPV2,,
365590,Q1010C1,,
365591,Q1010C2,,
365592,Q1010C3,,
365593,Q1010WIND,,
365595,Q744P5C51,,
365596,Q744P5C52,,
365597,Q744P5G5,,
365598,SOLANO3C1,,
365599,SOLANO3C2,,
365600,SOLANO3WIND,,
365601,Q1028Q1029,36.721471,-120.422499
365602,Q1028Q1029C1,,
365603,Q1028Q1029C2,,
365604,Q1028Q1029PV,,
365606,FRICKC1,,
365607,FRICKC2,,
365608,FRICKWIND,,
365621,Q356,,
365622,Q356C1,,
365623,Q356C2,,
365624,Q356SPV,,
365625,1320-WDJCT,,
365626,1320-WD,,
365627,1320-WDC1,,
365628,1320-WDC2,,
365629,1320-WD,,
365646,Q1272,,
365647,Q1272C,,
365648,Q1272,,
365656,Q622B,35.107446,-118.958121
365657,Q622BC1,,
365658,Q622BC2,,
365659,Q622BSPV,,
365661,Q1127,36.713783,-120.408861
365662,Q1127C1,,
365663,Q1127SPVG,,
365664,Q1127,,
365671,Q1128,,
365672,Q1128-4,,
365673,Q1128-4SPVG,,
365674,Q1128-5,,
365675,Q1128-5SPVG,,
365680,Q1103JCT,37.249441,-121.111762
365681,Q1103,37.249441,-121.111762
365682,Q1103C1,,
365683,Q1103C2,,
365684,Q1103,,
365691,Q1158,36.224424,-119.895035
365692,Q1158C1,,
365693,Q1158C2,,
365694,Q1158S,,
365695,Q1158C3,,
365696,Q1158C4,,
365697,Q1158B,,
365770,Q1111,,
365771,Q1111C1,,
365772,Q1111C2,,
365773,Q1111BESS,,
365930,Q653FJCT,38.58208,-121.732397
365931,Q653F,38.58208,-121.732397
365932,Q653FC1,,
365933,Q653FC2,,
365934,Q653FC3,,
365935,Q653FC4,,
365936,Q653FSPV1,,
365937,Q653FC5,,
365938,Q653FC6BESS,,
365939,Q653FC7,,
365940,Q653FSPV2,,
366100,10C1374,,
366101,10C1374C1,,
366102,10C1374C2,,
366103,10C1374BESS,,
366364,1501-WD,,
366365,1501-WDC1,,
366366,1501-WDC2,,
366367,1501-WDSPV,,
366392,11C1454,,
366393,11C1454,,
366394,11C1454B,,
366651,ALPAUGHSTHC1,,
366652,ALPAUGHSTHC2,,
366700,Q1472,,
366701,11C1472C1,,
366702,11C1472C2,,
366703,11C1472B,,
366711,Q1472BESS1,,
366712,Q1472BESS2,,
366713,Q1472BESS3,,
366714,Q1472BESS4C2,,
366715,Q1472BESS4,,
400150,ADAIR,44.706299,-123.217499
400510,ALVEY_TIE,43.998901,-123.014351
400950,SED_BHM_CIO,48.504349,-122.2015
401030,BERRIAN+,45.938,-119.152901
401031,IRRIGRO+,45.945599,-119.111198
401032,SPAW,45.969898,-119.057404
401190,BLU_THU_OWN,44.076,-122.928299
401330,SAM_BON_JMP,48.6716,-116.304199
401450,BOU_WAN_CIO,49,-117.351608
401460,BOU_NLY_CIO,49,-117.342499
401570,RADAR_5+,43.2775,-120.378998
401990,BLKSL_JC_NP#,46.735901,-122.9814
401991,BLKSL_JC_RZ#,46.735901,-122.9814
402010,CHANDLER,46.302399,-119.595497
402170,RVR_TRAIL,45.634701,-121.203499
402190,QUENETT_CK,45.636799,-121.204597
402478,COLFALL_TX-W,48.3629,-114.141502
402479,COLFALL_TX-E,48.362801,-114.143898
402770,ABE_COS_OWN,46.949219,-123.765991
402870,COLUMBA_C11,47.294559,-120.077408
402871,COLUMBA_C12,47.294559,-120.077408
402872,COLUMBA_C21,47.294559,-120.077408
402873,COLUMBA_C22,47.294559,-120.077408
403030,COV_DUW_CIO,47.4631,-122.200798
403031,COV_BER_OWN,47.347698,-122.121094
403040,COV_CRE_OWN,47.462101,-122.200203
403230,CUS_ING_OWN1,49.0019,-122.724098
403231,CUS_ING_CIO2,49.001801,-122.723602
403441,DETROIT_1,44.7225,-122.251602
403442,DETROIT_2,44.7225,-122.251602
403510,DOR_LAT_CIO,43.746899,-123.056602
403690,DWORSHAK_CAP,46.514314,-116.298125
403691,DWORSHAK_PH,46.514314,-116.298125
403710,EOM_WHI_CIO,48.696701,-119.4459
403821,EEC#_EEC_CIO,45.811901,-120.834396
404290,FORD_PRAIRE#,46.736801,-123.005013
404450,FRE_WHIT_OWN,45.962002,-118.457901
404560,ANA BPA,46.105221,-112.876648
404890,BAKEOVEN_12,45.161701,-120.902298
404891,BAKEOVEN_11,45.161701,-120.902298
404892,BAKEOVEN_22,45.161701,-120.902298
404893,BAKEOVEN_21,45.161701,-120.902298
404910,GUM_ST,46.176701,-119.108704
404931,H2F_1,45.946899,-119.276802
404932,H2F_2,46.005798,-119.307899
404933,H2F_3+,46.035301,-119.3181
404934,H2F_4,46.0504,-119.321098
405140,STARVRIDGE,43.5172,-119.1334
405141,STARVRIDGE,43.5172,-119.1334
405180,BEST_LANE,43.570801,-119.544601
405181,BEST_LANE,43.570801,-119.544601
405470,HORSE_HV_N#,45.934055,-119.635392
405471,SUNHEAVEN1+,45.9986,-119.6035
405472,SUNHEAVEN2,46.0513,-119.590202
405473,COLMBA_CRST+,45.9692,-119.603897
405474,HORSE_HV_S#,45.927299,-119.6231
405475,SOUTH_SLOPE+,45.938202,-119.582497
405476,PRIOR#,45.923801,-119.4356
405477,SANDPIPER#,45.893799,-119.695099
405478,WHITCOMB+,45.866402,-119.805702
405479,CARMA+,45.8661,-119.851501
405490,SUNHEAVEN2#,46.043499,-119.591698
405491,PRIOR_4#,46.040699,-119.421097
406050,KENNEWICK,46.1978,-119.119003
406250,DAN_LANE_CIO,44.0508,-123.232323
406350,CHI_LAP_CIO,43.080502,-121.829803
406360,CONNLEY_LANE,43.307499,-120.9944
406361,CONNLEY_LANE,43.307499,-120.9944
406365,ROCK_GARDEN,43.325901,-121.132599
406366,ROCK_GARDEN,43.325901,-121.132599
406570,LIB_NOX_CIO,47.966599,-115.723801
406710,LON_CHE_CIO,46.139839,-122.993896
406750,BAK_BAK_CIO,46.168999,-123.009598
406874,MALIN R4,42.007,-121.317001
406891,MAP_SK3_CIO1,47.4701,-122.184601
406892,MAP_TAL_CIO2,47.469189,-122.186737
406920,DUW_MAP_OWN,47.466202,-122.193604
406921,MAP_SK1_CIO1,47.4701,-122.184601
406922,MAP_TAL_CIO1,47.469189,-122.186737
407230,MCN_CAL_OWN,45.924198,-119.313698
407470,MON_NOV_CIO,47.686001,-122.005798
407700,LON_MIN_OWN,46.1409,-122.989403
407730,N_PASCO+,46.3004,-119.136002
407930,OLY_STC_OWN,47.007648,-122.696701
408030,CAN_ORE_OWN,45.259701,-122.804199
408190,PLYMOUTH+,45.9259,-119.412804
408192,PRIOR_2+,45.952499,-119.4347
408193,PRIOR_3+,46.001099,-119.434196
408194,PRIOR_4+,46.042099,-119.419899
408195,MA_COLLINS,45.938202,-119.9095
408240,PEA_PEA_CIO,45.3293,-122.776901
408260,PEA_SHE_CIO,45.369701,-122.837196
408261,PEA_PEA_JMP,45.328302,-122.776023
408360,PON_COR1_CIO,44.22551,-120.932701
408361,PON_COR2_CIO,44.22551,-120.932701
408411,MCKINLEY,48.1357,-123.465202
408412,MCKINLEY,48.1357,-123.465202
408570,PRIEST_RVR,48.2164,-116.865097
408590,PROSSER#,46.211498,-119.766403
408630,RAINBOW_VLY,44.0023,-123.241402
409210,GRNDROND152#,45.062697,-123.608797
409211,GRNDROND126#,45.062697,-123.608797
409290,SAN_SEL_JMP,48.339594,-116.546111
409291,SAN_SAN_CIO,48.2794,-116.602303
409390,BET_SAN_OWN,44.9561,-122.897903
409570,SCHULTZ_CAP1,47.120911,-120.51001
409571,SCHULTZ_CAP2,47.120911,-120.51001
409630,HOR_HRJ_CIO,47.9375,-122.08905
409710,SBR_SHE_CIO,47.537701,-122.691803
409790,SIF_LAC_OWN,45.635399,-122.500702
409890,SLATT_SC1,45.702958,-120.154278
410040,BOT_SK1_CIO,47.817402,-122.194199
410041,MAP_SK1_OWN2,47.810501,-122.175903
410080,BOT_SK3_OWN,47.814701,-122.194199
410081,MAP_SK3_OWN2,47.810501,-122.175903
410350,STEVNSON3#,45.6474,-121.961601
410490,TAC_SOU_CIO,47.256611,-122.369102
410550,STAC_WRT_OWN,47.237499,-122.197098
410551,STAC_STC_OWN,47.007599,-122.696701
410730,TIL_TRA_CIO1,45.414001,-123.784401
410731,TIL_TRA_CIO2,45.414001,-123.784401
411380,WAUTOMA_CAP,46.5154,-119.834503
411830,ANG_BIG_CIO,46.220699,-119.096703
412380,MOR_MOS_OWN,,
412680,OAK_SPRINGS,45.216599,-121.119301
412681,OAK_SPRINGS,45.216599,-121.119301
413190,CLUMBIA_RDG#,45.616699,-120.187698
413191,CLUMBIA_RDG,45.616699,-120.187698
413270,BOT_SNO1_OWN,47.934299,-122.121002
413271,NOR_SNO1_CIO,47.9342,-122.126297
413312,TARLETT2,46.370998,-124.026001
413430,BIG_MCL_CIO,45.32539,-122.55941
413500,QUARRYSW,45.905649,-119.31772
413501,QUARRY,45.905649,-119.31772
413502,QUARRY2,45.9086,-119.317497
413503,QUARRY3,45.9086,-119.317497
413504,QUARRY4,45.9086,-119.317497
413505,COTTONDWSW,45.806702,-119.377403
413506,COTTONDW,45.8083,-119.377502
413507,COTTONWD1,45.8083,-119.377502
413508,COTTONWD2,45.8083,-119.377502
413509,COTTONWD3,45.8083,-119.377502
413510,COTTONWD4,45.8083,-119.377502
414040,HOR_ALK_OWN,45.617214,-120.187855
414041,HOR_HOR_CIO,45.721868,-120.005529
424120,KLA_SAM_OWN,47.5662,-122.001602
434590,KEE_RIV_OWN,45.614331,-122.767545
442770,KITASVAL_TIE,47.056999,-120.412659
450351,CJ_OL_11,42.0798,-121.390297
450352,CJ_OL_12,41.996899,-121.3321
462230,WIL_HAW_CIO,44.008476,-123.142901
462231,HID_HAW_CIO,44.008476,-123.142901
462360,HOL_THU_CIO,44.076,-122.928299
462920,MCK_THU_OWN,44.076,-122.928497
462921,GAT_MCK_CIO,,
464271,EASTPNE1,47.614716,-122.30307
464272,EASTPNE2,47.614716,-122.30307
464273,EASTPNE3,47.614716,-122.30307
464274,EASTPNE4,47.614716,-122.30307
470470,RANDLE,46.534801,-121.934303
470471,PACKWOOD,46.593601,-121.682899
470472,PAC_PWHY_CIO,46.601299,-121.6763
470473,PACKWDHY,46.603699,-121.658798
470910,USK_TIE,48.289299,-117.270699
471840,BUNKER,46.6269,-123.097397
471850,LOUP_LOUP+,48.389,-119.8908
472090,PATEROS,48.048901,-119.924698
472140,RUN_TRO_OWN,45.574108,-122.41394
472790,CHEVRON,46.168201,-119.022003
472791,PHILIPS,46.156502,-119.010803
473800,LINDEN_SW#,45.758099,-120.791107
473850,LUND_HILL,45.780602,-120.370201
473851,LUND_HILL,45.780602,-120.370201
474350,LON_WAS_CIO,46.132301,-122.9627
474390,NDP,46.135201,-122.984268
474412,CHEM#2,46.1325,-122.979698
474414,CHEM#4,46.1325,-122.979698
474415,CHEM#5,46.1325,-122.979698
474422,COFF13B,46.128368,-122.987923
475680,LANCAS S,47.785301,-116.919502
475950,GRA_SAT_CIO,47.00333,-123.482224
478170,RATLSNAK_TIE,45.696548,-120.250908
478180,WEATFELD_TIE,45.674301,-120.215302
480362,SUB_HV,46.970169,-118.589104
480363,SUB_MV,46.970169,-118.589104
480364,GSU_MV,46.970169,-118.589104
480365,RATTLESNAKE,46.970169,-118.589104
481871,LIND,46.978111,-118.613068
482891,NOX_NOX_CIO,47.9594,-115.738068
541760,NOVA TP2,,
542004,STAVELY10,,
542005,MONARC10,,
542269,BURDETT8,,
542340,NAMAKA 9,,
542867,INGLIS 3,,
542868,INGLIS 4,,
542873,RATTLESNK_1,,
543291,CONRAD2,,
544291,CONRAD 9,,
544400,MONARCH9,,
547003,MARGIETP,,
547004,P2122_TAP,,
547005,P2015TAP,,
547026,TRAVERS_5,,
549003,P2122_POI,,
549004,MHS-16,,
549010,MARGIE01,,
549013,VISTA-07,,
549014,WHISKY1,,
549016,MHS-3A,,
549017,MHS-3B,,
549018,MHS-9A,,
549019,MHS-9B,,
549026,TRAVERS_4,,
549031,WINDRISE4,,
549709,CMH17_1,,
550003,BULLCRK1,,
550004,BULLCRK2,,
550006,CRR-W8,,
550010,MARGIE02,,
551010,MARGIE03,,
551225,TARSLDA2,,
551226,TARSLDA3,,
551489,BAT RV 9,,
552260,B2,,
552402,HULL52,,
553246,SPRING12,,
553257,BROOKSDG9,,
553260,B4,,
554246,SPRING13,,
554256,BROOKS11,,
554257,BROOKS02,,
554273,VAUXHAL49,,
554280,STIRLINX,,
554291,CMH17,,
554401,HAYS 49,,
554691,COALDAL12,,
554968,URS_LV1,,
554986,JENNERD1,,
555968,URS_LV2,,
557004,CMH 16,,
557005,JENNERE9,,
557007,BLACKFAGAS,,
557013,VISTA-09,,
557014,WHISKY2,,
557026,TRAVERS_3A,,
557113,BLACKFAG1,,
557116,MOWATG,,
557120,INNSOL25,,
557126,TRAVERS_3B,,
557216,MOWATG3,,
557226,TRAVERS_3C,,
557260,JENNERF9,,
557261,P2199_GEN,,
557277,WESTFIEGEN,,
557448,P2248_1,,
557690,COALDAL15,,
557709,CMH17_2,,
558013,VISTA-19,,
558014,WHISKY3,,
558116,MOWATG,,
558120,FEEDPCC,,
558216,MOWATG4,,
558259,P2030_PV,,
558260,JENNERG9,,
559501,ROSS 10,,
559502,ROSS 20,,
559503,ROSS 30,,
559504,ROSS 40,,
559505,ROSS R2B,,
559506,ROSS 60,,
560003,P2122_GEN,,
560013,BCDG1,,
560014,BCDG2,,
560026,TRAVERS_1A,,
560632,BADLAND7,,
560641,FORTYMILE1,,
560873,RATTLESNK_3,,
560894,CLARESHOLM1,,
561003,P2122_GENE,,
561026,TRAVERS_1B,,
561031,WINDRISE3,,
561264,TRANSACOWW1,,
561630,REDCOAT4,,
561632,BADLAND6,,
561641,FORTYMILE3,,
561990,SHAMROC6,,
561994,GRANLEA6,,
562026,TRAVERS_1C,,
562264,TRANSACOWW4,,
562994,GRANLEA7,,
563003,P2122_MVB,,
563026,TRAVERS_2A,,
563641,FORTYMILE2,,
563990,SHAMROC4,,
563994,GRANLEA4,,
564003,P2122_MVB2,,
564026,TRAVERS_2B,,
564031,WINDRISE2,,
564641,FORTYMILE4,,
564994,GRANLEA5,,
565026,TRAVERS_2C,,
565264,TRANSACOWW2,,
565632,BADLAND5,,
566221,CRR2-W6,,
566264,TRANSACOWW5,,
566632,BADLAND3,,
567003,P2122_COL,,
567031,WINDRISE1,,
567221,CRR2-W7,,
567264,TRANSACOWW3,,
567630,REDCOAT3,,
567632,BADLAND4,,
567641,FORTYMILE5,,
567873,RATTLESNK_2,,
567894,CLARESHOLM2,,
568003,P2122_COL2,,
568264,TRANSACOWW6,,
568630,REDCOAT2,,
568632,BADLAND2,,
568641,FORTYMILE6,,
570005,SUND#6GN,,
570006,KEEP#2GN,,
570007,KEEP#1GN,,
570008,SHEER 1,,
570009,SHEER 29,,
570010,KEEP#3GN,,
570011,GENES 29,,
570012,GENES 19,,
570013,GENES 39,,
570101,COG21NE_A1,,
570102,COG22NE_B1,,
570202,SC27NW_C1,,
570203,SC22S_A1,,
570209,SC30NW_F1,,
570241,SC22NW_B1,,
570403,CC28C_A1_G1,,
570404,CC28S_A1_G1,,
570405,CC29E_C1_G1,,
570407,CC30NE_A1_G1,,
570603,SOL25S_A1_1,,
570604,SOL27S_A1_1,,
570605,SOL29C_A1_1,,
570701,W19S_F1_1,,
570702,W27C_E1_1,,
570703,W19S_E1_1,,
570709,W22C_E1_1,,
570710,W22S_E1_1,,
570711,W23C_E1_1,,
570712,W23NW_E1_1,,
570714,W24C_E1_1,,
570715,W24S_E1_1,,
570716,W25C_E1_1,,
570717,W25S_E1_1,,
570718,W26C_E1_1,,
570719,W26NW_E1_1,,
570720,W26S_E1_1,,
570721,W27S_E1_1,,
570723,W22S_F1_1,,
570724,W28C_E1_1,,
570725,W28S_E1_1,,
570726,W29C_E1_1,,
570727,W29NW_E1_1,,
570728,W29S_E1_1,,
570729,W30C_E1_1,,
570730,W24S_F1_1,,
570731,W30S_E1_1,,
570735,W20REP_02_1,,
570736,W20REP_03_1,,
570990,SHAMROC2,,
571006,SC29C_02,,
571007,SC25NW_01,,
571008,SC29C_03,,
571009,SC25NE_01,,
571010,SC25NW_02,,
571011,SC25NW_03,,
571012,SC22C_01,,
571013,SC26NW_01,,
571016,SC32NW_01,,
571017,SC32NW_02,,
571018,SC32C_01,,
571019,SC32NW_03,,
571020,SC32NE_01,,
571022,SC22NW_01,,
571032,SC22NW_02,,
571035,SC22S_01,,
571036,SC29NE_01,,
571037,SC29C_04,,
571038,SC26NW_02,,
571039,SC26NE_01,,
571040,SC26NW_03,,
572001,COG21NE_01,,
572002,COG21NE_02,,
572003,COG22NE_01,,
572004,COG22NE_02,,
572005,COG22C_01,,
572006,COG24NE_01,,
572007,COG24C_01,,
572008,COG25NE_01,,
572009,COG27NE_01,,
572010,COG30NE_01,,
572011,COG30C_01,,
572012,COG31NE_01,,
573001,CC31C_01_G1,,
573003,CC32E_01_G1,,
573004,CC32E_02_G1,,
573007,CC30E_01_G1,,
573008,CC31E_01_G1,,
573009,CC35NE_01_G1,,
573010,CC35E_01_G1,,
573501,CC31C_01_S1,,
573503,CC32E_01_S1,,
573504,CC32E_02_S1,,
573507,CC30E_01_S1,,
573508,CC31E_01_S1,,
573509,CC35NE_01_S1,,
573510,CC35E_01_S1,,
575001,SOL21S_01_1,,
575002,SOL25S_01_1,,
575003,SOL27S_01_1,,
575004,SOL31S_01_1,,
575005,SOL31C_01_1,,
575012,SOL32C_01_1,,
575013,SOL32S_01_1,,
575501,SOL21S_01_2,,
575502,SOL25S_01_2,,
575503,SOL27S_01_2,,
575504,SOL31S_01_2,,
575505,SOL31C_01_2,,
575512,SOL32C_01_2,,
575513,SOL32S_01_2,,
576001,B31S_01_1,,
576501,B31S_01_2,,
577001,W24S_01_1,,
577002,W25S_01_1,,
577003,W25C_01_1,,
577004,W26S_01_1,,
577005,W26S_02_1,,
577006,W26C_01_1,,
577007,W28C_01_1,,
577008,W28S_01_1,,
577009,W30NW_01_1,,
577010,W30S_01_1,,
577011,W30C_01_1,,
577012,W30S_02_1,,
577013,W31NE_01_1,,
577014,W31S_01_1,,
577015,W31C_01_1,,
577016,W31S_02_1,,
577017,W27NW_02_1,,
577018,W27NW_03_1,,
577501,W24S_01_2,,
577502,W25S_01_2,,
577503,W25C_01_2,,
577504,W26S_01_2,,
577505,W26S_02_2,,
577506,W26C_01_2,,
577507,W28C_01_2,,
577508,W28S_01_2,,
577509,W30NW_01_2,,
577510,W30S_01_2,,
577511,W30C_01_2,,
577512,W30S_02_2,,
577513,W31NE_01_2,,
577514,W31S_01_2,,
577515,W31C_01_2,,
577516,W31S_02_2,,
577517,W27NW_02_2,,
577518,W27NW_03_2,,
577736,BSR_8,,
578736,BSR_9,,
579008,KEEP#1GN,,
579009,KEEP#2GN,,
579015,SUND#3GN,,
579016,SUND#4GN,,
579017,SUND#5GN,,
579018,SUND#6GN,,
579402,CC25E_B1_S1,,
579403,CC28C_A1_S1,,
579404,CC28S_A1_S1,,
579405,CC29E_C1_S1,,
579406,CC29E_D1_S1,,
579407,CC30NE_A1_S1,,
579408,CC30S_B1_S1,,
579501,HY30NW_A1_G2,,
579601,SOL19S_A1_2,,
579602,SOL22S_A1_2,,
579603,SOL25S_A1_2,,
579604,SOL27S_A1_2,,
579605,SOL29C_A1_2,,
579701,W19S_F1_2,,
579702,W27C_E1_2,,
579703,W19S_E1_2,,
579709,W22C_E1_2,,
579710,W22S_E1_2,,
579711,W23C_E1_2,,
579712,W23NW_E1_2,,
579714,W24C_E1_2,,
579715,W24S_E1_2,,
579716,W25C_E1_2,,
579717,W25S_E1_2,,
579718,W26C_E1_2,,
579719,W26NW_E1_2,,
579720,W26S_E1_2,,
579721,W27S_E1_2,,
579723,W22S_F1_2,,
579724,W28C_E1_2,,
579725,W28S_E1_2,,
579726,W29C_E1_2,,
579727,W29NW_E1_2,,
579728,W29S_E1_2,,
579729,W30C_E1_2,,
579730,W24S_F1_2,,
579731,W30S_E1_2,,
579735,W20REP_02_2,,
579736,W20REP_03_2,,
580003,NM_N721,,
580004,NM_N726,,
580005,NM_NDS3,,
580006,RS_VHBB2,,
580007,RS_VHBB1,,
580008,RS_RR723,,
580009,RS_RR729,,
602450,MLNR-69,,
602451,MLNR-34.5_1,,
602452,MLNR-34.5_2,,
602453,MLNR-34.5_3,,
602454,MLNR-34.5_4,,
608330,ROE_ADE_CIO,42.691898,-113.667702
610071,CARO-12.5,44.009998,-116.970001
610321,HOLY-12.5,44.16,-116.980003
610341,HOPE-12.5,43.439999,-117.370003
610381,JMSN-011,44.18,-117.440002
610591,NYSA-12.5,43.880001,-117
610771,UNTY-012,44.459999,-118.199997
610781,VALE-12.5,43.990002,-117.25
612131,CDWL-12.5,,
612151,CACK-34.5,43.040001,-116.029999
612291,ELMORE-34.5,43.18,-115.720001
612331,GARY-12.5,,
612601,OCHD-34.5,43.369999,-115.959999
612611,MORA-34.5,43.509998,-116.330002
612711,SCSU-34.5,43.209999,-116.400002
617121,KUNA-12.5,,
617411,ADRN-12.5,43.790001,-117.089996
621001,MILL CREEK,46.104809,-112.875214
621002,MILL CREEK,46.103214,-112.876823
621003,SOUTH BUTTE,45.920174,-112.458183
621004,DILLONSALMON,45.236343,-112.742744
621005,MILL CREEK,46.104996,-112.877914
621006,SOUTH BUTTE,45.919647,-112.458214
621009,ANACONDACITY,46.133663,-112.948082
621010,MOREL T,46.117924,-112.797485
621011,DEER LODGE T,46.386597,-112.681831
621012,FAIRMONT,46.038757,-112.790016
621013,DEER LODGE,46.390224,-112.733162
621014,DEERLODGE CM,46.430332,-112.727982
621015,GOLDCREEKJCT,46.470062,-112.659683
621016,MT PHOSPHATE,46.572918,-112.86055
621017,BTE CRUSHER,46.006367,-112.510101
621019,BTE CORA,46.027397,-112.524307
621021,BTE MONTST T,46.003544,-112.519905
621022,BTE CONCENTR,46.008194,-112.500633
621023,BTE MONT ST,45.993664,-112.538246
621024,BTE TAILBST,46.020493,-112.491226
621025,BTE MHD,45.930546,-112.518959
621026,RAMSAY PUMP,46.008636,-112.676041
621027,BTE TAILBST2,46.030762,-112.493309
621028,SOUTH BUTTE,45.920597,-112.458031
621029,RENOVA,45.814964,-112.111565
621036,PHILIPSBURG,46.329391,-113.293274
621040,DILLONSALMON,45.236069,-112.741974
621052,DRUMMONDPM T,46.645119,-113.11692
621054,PETERSON NWE,44.988583,-112.976906
621070,DRUMMONDCITY,46.664341,-113.153328
621072,BTE PRECIPTR,46.028683,-112.509727
621073,BTE BARGEPM,46.038128,-112.483376
621074,BTE TAILBS T,46.007748,-112.498451
621075,BTE PRECIP T,46.030132,-112.509911
621078,SHERIDANAUTO,45.377876,-112.134323
621080,BTE CONTDRTA,45.982937,-112.473976
621081,BTE CONTDRTB,45.983047,-112.474236
621082,BTE INDUSTPK,45.935219,-112.50473
621083,BTE CONTDRIV,45.982182,-112.487785
621084,BASINCREEKGN,45.929901,-112.524796
621100,ASIMI,45.972404,-112.686501
621146,MAYFLOWER T,45.788879,-112.001053
621148,MAYFLOWER,45.793011,-112.001373
621152,DRUMMONDPUMP,46.626137,-113.121483
621154,PETERSON SC,44.987942,-112.976631
621178,SHERIDANAUTO,45.377769,-112.134766
621201,PHSHFT MLCRK,46.10384,-112.87542
621202,GOLDENSUNLGT,45.881935,-112.010902
621251,APEX_CS1,,
621252,APEX_CS2,,
621253,APEX_CS3,,
621521,BASINCREEKGN,45.929764,-112.524834
621531,DAVEGATESGN1,46.106415,-112.876976
621532,DAVEGATESGN2,46.106415,-112.876381
621533,DAVEGATESGN3,46.106415,-112.875824
621551,APEX_GEN,,
621902,MILLCREEK T3,46.104565,-112.876701
621904,MILLCREEK T4,46.104988,-112.876701
621908,MILLCREEK T1,,
