plant_code,plant_code_unique,plant_name,generator_id,state,county,ba,nerc_region,azimuth,tilt,system_capacity,module_type,array_type,lat,lon,losses
61461,61461,North Smithfield Solar Power 1,NSS01,RI,Providence,ISNE,NPCC,180,25,2000,0,0,41.9759,-71.586,14
61462,61462,SR Platte Solar Farm,PV1,CO,Weld,PSCO,WECC,180,45,16000,2,2,40.181742,-104.692067,14
61463,61463,Vandenberg Solar Project,VBERG,CA,Santa Barbara,CISO,WECC,0,0,25300,0,2,34.749708,-120.509982,14
61465,61465,IGS Solar I - BWI2,BWI2,MD,Baltimore,PJM,RFC,180,10,1400,0,0,39.267,-76.548,14
61466,61466,IOS - ERW9,EWR9,NJ,Middlesex,PJM,RFC,166,10,5300,0,0,40.595,-74.225,14
61467,61467,City of Lexington,LXNE1,NE,Dawson,SWPP,MRO,0,52,3500,0,2,40.757,-99.734,14
61468,61468,Valdosta Prison,GPVP1,GA,Lowndes,SOCO,SERC,180,25,1000,0,0,30.9,-83.3,14
61469,61469,Lichtenthal,LIC01,NY,Genesee,NYIS,NPCC,180,25,2000,0,0,43.020053,-78.158181,14
61470,61470,Call Farms 1,CFM11,NY,Genesee,NYIS,NPCC,180,25,2000,0,0,43.037794,-78.187295,14
61471,61471,Call Farms 3,CFM31,NY,Genesee,NYIS,NPCC,180,25,2000,0,0,43.023046,-78.178591,14
61472,61472,San Luis Solar Garden,ANTO2,CO,Conejos,PSCO,WECC,90,37.068132,1200,0,2,37.068132,-106.018925,14
61473,61473,Hopewell Valley High School Hybrid,HWVHS,NJ,Mercer,PJM,RFC,180,7.5,900,0,0,40.328005,-74.804896,14
61478,61478,"SunE Feely 1 CSG, LLC","FELY1,FELY2,FELY3,FELY4,FELY5",MN,Dakota,MISO,MRO,180,25,5000,0,0,44.655217,-93.110402,14
61483,61483,"Cottage Grove CSG, LLC","CTGR1,CTGR2,CTGR3,CTGR4,CTGR5",MN,Washington,MISO,MRO,180,25,5000,0,0,44.842124,-92.873655,14
61484,61484,"Fox CSG, LLC","FOX1,FOX2,FOX3,FOX4,FOX5",MN,Chisago,MISO,MRO,180,25,5000,0,0,45.392643,-92.681317,14
61485,61485,"SunE Stolee CSG, LLC","STOL1,STOL2,STOL3",MN,Rice,MISO,MRO,180,25,3000,0,0,44.173879,-93.35047,14
61486,61486,"Wyoming 2 CSG, LLC","WY01,WY02,WY03,WY04,WY05",MN,Chisago,MISO,MRO,180,25,5000,0,0,45.35,-92.95,14
61487,61487,SL Babylon,SLBAB,NY,Suffolk,NYIS,NPCC,180,20,9000,0,0,40.730844,-73.375833,14
61489,61489,Cameron Solar,CAM,SC,Calhoun,SCEG,SERC,90,60,20000,0,2,33.574,-80.707,14
61490,61490,Estill Solar,EST1,SC,Hampton,SCEG,SERC,90,60,20000,0,2,32.763843,-81.242151,14
61493,61493,E-Volve Energy Holdings LLC,SEALY,TX,Austin,ERCO,TRE,90,0,1600,2,2,29.740788,-96.15994,14
61494,61494,Wright Cuddyer CSG,"41327,41328,41329,41330",MN,Wright,MISO,MRO,180,25,4000,0,0,45.1831,-93.7341,14
61495,61495,Carver Gladden CSG,"42254,42255,42256",MN,Carver,MISO,MRO,180,25,3000,0,0,44.8071,-93.8717,14
61496,61496,Adams Solar Center,ADAMS,OR,Jefferson,PACW,WECC,0,0,10000,0,2,44.675,-121.122,14
61497,61497,Elbe Solar Center,ELBE,OR,Jefferson,PACW,WECC,0,0,10000,0,2,44.618,-121.205,14
61498,61498,Hampton Solar 2,HAM2,SC,Hampton,SCEG,SERC,90,60,20000,0,2,32.881,-81.136,14
61499,61499,CED Foster,FORI,RI,Providence,ISNE,NPCC,180,20,2000,0,0,41.795,-71.787,14
61500,61500,Porter Way Community Solar Garden,PV1,MN,Carver,MISO,MRO,0,25,3000,0,0,44.851028,-93.778397,14
61504,61504,RJC I CSG,RCJ1,MN,Steele,MISO,MRO,180,30,1000,0,0,44.125053,-93.279116,14
61505,61505,Huneke I CSG,HUNE1,MN,Goodhue,MISO,MRO,180,30,1000,0,0,44.726789,-92.669448,14
61506,61506,Krause CSG,KRAUS,MN,Renville,MISO,MRO,180,30,1000,0,0,44.795624,-95.209719,14
61507,61507,DG New Jersey Solar RLS Logistics,RLSNJ,NJ,Gloucester,PJM,RFC,90,39.575217,4000,0,2,39.575217,-75.014147,14
61509,61509,Monroe County Sites A & B,"MONA,MONB",NY,Monroe,NYIS,NPCC,180,20,3400,0,0,43.174071,-77.392234,14
61510,61510,"Monroe County Sites C, D, & E","MONC,MOND,MONE",NY,Monroe,NYIS,NPCC,180,20,6000,0,0,43.31879,-77.740208,14
61512,61512,"Bullock Solar, LLC",GEN1,NC,Vance,CPLE,SERC,180,20,50000,0,0,36.475369,-78.315078,14
61513,61513,Marlin Solar,GEN1,TX,Limestone,ERCO,TRE,180,20,5300,0,0,31.286739,-96.877205,14
61514,61514,North Gainesville Solar,GEN1,TX,Cooke,ERCO,TRE,180,20,5200,0,0,33.656072,-97.148569,14
61515,61515,DG Camden LLC Holtec,HOLTC,NJ,Camden,PJM,RFC,180,10,2200,0,0,39.910969,-75.1186,14
61516,61516,School Sisters CSG,SCHOO,MN,Blue Earth,MISO,MRO,180,30,1000,0,0,44.17897,-93.968902,14
61518,61518,301 Chestnut Solar NG,3010,MA,Hampden,ISNE,NPCC,180,25,4300,0,0,42.055179,-72.52178,14
61519,61519,Baker Point,GEN1,MD,Frederick,PJM,RFC,180,25,9000,0,0,39.570338,-77.363415,14
61520,61520,Rosewood Solar,GEN1,NC,Wayne,CPLE,SERC,180,20,2000,0,0,35.4375,-78.10709,14
61521,61521,Swamp Fox Solar,PGRD2,SC,Lexington,SCEG,SERC,180,60,10800,0,2,33.791505,-81.256166,14
61522,61522,Champion Solar,PGRD3,SC,Lexington,SCEG,SERC,180,60,10800,0,2,33.794732,-81.262417,14
61523,61523,Haley Solar,PGRD1,SC,Allendale,SCEG,SERC,180,60,8200,0,2,33.023402,-81.29337,14
61524,61524,Whitewright Solar,GEN1,TX,Fannin,ERCO,TRE,180,20,10000,0,0,33.498186,-96.378894,14
61525,61525,ABD Farms,GEN1,NC,Randolph,CPLE,SERC,180,20,5000,0,0,35.728738,-79.748273,14
61526,61526,Antanavica Solar,GEN1,MA,Worcester,ISNE,NPCC,180,20,1000,2,0,42.250771,-71.948876,14
61527,61527,Bakatsias Solar,GEN1,NC,Alamance,DUK,SERC,180,20,5000,0,0,36.072359,-79.347471,14
61528,61528,Bayboro Solar Farm,GEN1,NC,Pamlico,CPLE,SERC,180,20,5000,0,0,35.148339,-76.810226,14
61529,61529,Estill Solar II,GEN1,SC,Allendale,SCEG,SERC,180,20,10200,0,0,32.727842,-81.253453,14
61530,61530,Gaston Solar I - SC,GEN1,SC,Lexington,SCEG,SERC,180,20,10200,2,0,33.774657,-81.110546,14
61532,61532,Leon Solar,GEN1,TX,Hunt,ERCO,TRE,180,20,10000,0,0,33.16114,-96.239739,14
61533,61533,Mustang Solar,GEN1,NC,Moore,CPLE,SERC,180,20,5000,0,0,35.416167,-79.57597,14
61534,61534,Old Caroleen Solar Farm,GEN1,NC,Rutherford,DUK,SERC,180,20,2000,0,0,35.297715,-81.812045,14
61535,61535,Statesville Solar,GEN1,NC,Rowan,DUK,SERC,180,20,5000,0,0,35.739704,-80.712405,14
61536,61536,Wakefield Solar,GEN1,NC,Wake,CPLE,SERC,180,20,5000,0,0,35.814236,-78.312403,14
61537,61537,Weston Landfill Solar,WESTO,MA,Middlesex,ISNE,NPCC,180,15,1800,0,0,42.374553,-71.2825,14
61538,61538,Braintree Landfill Solar,BRAIN,MA,Norfolk,ISNE,NPCC,180,25,1000,0,0,42.207264,-70.997778,14
61539,61539,GELD Solar Farm,GELD,MA,Middlesex,ISNE,NPCC,180,15,2300,0,0,42.262269,-71.5,14
61541,61541,Town of Rocky Hill PV CSG,"PV1,PV2,PV3",CT,Hartford,ISNE,NPCC,180,10,3000,0,2,41.643223,-72.633011,14
61542,61542,"PopeSun CSG, LLC",GEN1,MN,Pope,MISO,MRO,180,20,5000,0,0,45.643438,-95.526171,14
61543,61543,"CF Novel Solar CSG Gardens Five, LLC",GEN1,MN,Steele,MISO,MRO,180,20,3400,0,0,44.093763,-93.401684,14
61544,61544,"LeSun CSG, LLC",GEN1,MN,Le Sueur,MISO,MRO,180,20,5000,0,0,44.213446,-93.552423,14
61545,61545,"CGSun, LLC Community Solar",GEN1,MN,Washington,MISO,MRO,180,20,4000,0,0,44.847916,-92.874985,14
61547,61547,"WrightSun CSG, LLC",GEN1,MN,Wright,MISO,MRO,180,20,5000,2,0,45.21643,-93.718376,14
61548,61548,"CF Novel Solar CSG Gardens Seven, LLC",GEN1,MN,Sherburne,MISO,MRO,180,20,3300,0,0,45.430807,-94.02188,14
61550,61550,DG Haverhill CSG,HAVER,MA,Essex,ISNE,NPCC,180,20,4200,0,0,42.817023,-71.116786,14
61552,61552,Fort Detrick Solar PV,FDSPV,MD,Frederick,PJM,RFC,180,15,15700,0,0,39.44,-77.45,14
61553,61553,Klamath Falls Solar 2 CSG,1,OR,Klamath,PACW,WECC,0,42.183,2900,0,2,42.183,-121.764,14
61554,61554,Comer Solar,1,GA,Madison,SOCO,SERC,180,23,2000,0,0,34.0942,-83.1439,14
61555,61555,DG Crystal Spring CSG,SPRIN,MA,Plymouth,ISNE,NPCC,180,20,4200,0,0,41.679836,-70.495276,14
61556,61556,Facebook 1 Solar Energy Center,FB1,NM,Valencia,PNM,WECC,180,0,10000,0,2,34.831,-106.762,14
61557,61557,Facebook 2 Solar Energy Center,FB2,NM,Bernalillo,PNM,WECC,180,0,10000,0,2,35.08,-106.865,14
61558,61558,Facebook 3 Solar Energy Center,FB3,NM,Bernalillo,PNM,WECC,180,0,10000,0,2,35.075,-106.865,14
61559,61559,Woodline Solar,PGRD5,OR,Klamath,PACW,WECC,180,60,8000,0,2,42.236443,-121.57766,14
61560,61560,Eagle Point Solar,PGRD4,OR,Jackson,PACW,WECC,180,60,9900,0,2,42.400814,-122.82917,14
61561,61561,Bladen Solar,GEN1,NC,Bladen,CPLE,SERC,180,20,50000,0,0,34.823522,-78.62345,14
61562,61562,Falmouth Landfill Solar,FAL1,MA,Barnstable,ISNE,NPCC,180,25,3000,0,0,41.610106,-70.598611,14
61563,61563,Denver Metro Solar,53962,CO,Adams,PSCO,WECC,180,39.759298,1600,0,2,39.759298,-104.621139,14
61566,61566,El Dorado Springs Solar Farm,EDSF1,MO,Cedar,AECI,MRO,180,25,2500,0,0,37.858706,-94.002631,14
61570,61570,Veseli Community Solar Garden,40921,MN,Rice,MISO,MRO,180,0,1000,0,2,44.526806,-93.366494,14
61571,61571,New Germany Community Solar Garden,39062,MN,Carver,MISO,MRO,180,0,1000,0,2,44.905428,-94.000847,14
61572,61572,Lake Waconia Community Solar Garden,38610,MN,Carver,MISO,MRO,180,30,1000,0,0,44.874961,-93.815011,14
61573,61573,Lake Waconia IV Community Solar Garden,40926,MN,Carver,MISO,MRO,180,25,1000,0,0,44.874961,-93.815011,14
61574,61574,Zumbro Community Solar Garden,38674,MN,Goodhue,MISO,MRO,180,30,1000,0,0,44.319478,-92.670339,14
61575,61575,Anheuser-Busch Baldwinsville,BAL01,NY,Onondaga,NYIS,NPCC,180,25,2000,0,0,43.151537,-76.414844,14
61576,61576,Columbia University - Johnson Farms,JF01,NY,Orange,NYIS,NPCC,180,25,2000,0,0,41.379107,-74.263804,14
61577,61577,Time Warner Cable Enterprises - Martino,MRT01,NY,Oneida,NYIS,NPCC,180,25,2000,0,0,43.183689,-75.43048,14
61578,61578,Columbia University - Minisink,MIN01,NY,Orange,NYIS,NPCC,180,25,2000,0,0,41.293747,-74.554452,14
61579,61579,St. Lawrence University - Sutton,SUT01,NY,Jefferson,NYIS,NPCC,180,25,2000,0,0,43.932397,-75.872257,14
61580,61580,"Tumbleweed Solar, LLC",TUMBL,OR,Deschutes,PACW,WECC,180,28,9900,0,0,44.192575,-121.233106,14
61581,61581,"Davis Lane Solar, LLC",DAVIS,NC,Perquimans,PJM,SERC,180,20,5000,0,0,36.107345,-76.52924,14
61585,61585,Scandia CSG,"40802,40803,40804,40805,40806",MN,Washington,MISO,MRO,180,45.2528,5000,0,2,45.2528,-92.8766,14
61586,61586,MontSun Community Solar,1,MN,Wright,MISO,MRO,180,25,5000,0,0,45.060283,-93.904656,14
61587,61587,WaveSun Community Solar,1,MN,Wright,MISO,MRO,180,30,5000,0,0,45.060844,-93.980233,14
61588,61588,Independence II Solar Farm,"1,2",MO,Jackson,SWPP,MRO,180,25,8500,0,0,39.04,-94.27,14
61590,61590,DG Foxborough Elm CSG,FOXEL,MA,Norfolk,ISNE,NPCC,180,23,2000,0,0,42.056053,-71.141312,14
61591,61591,Town of Foxborough - Landfill (SREC II) CSG,FOXLA,MA,Norfolk,ISNE,NPCC,180,20,1200,0,0,42.059675,-71.135414,14
61593,61593,Westmont 301,W5791,CA,Los Angeles,LDWP,WECC,190,30,1800,0,0,33.763012,-118.286558,14
61594,61594,Westmont 401,W5792,CA,Los Angeles,LDWP,WECC,190,30,2900,0,0,33.762421,-118.288214,14
61595,61595,Flambeau Solar Partners,FLAMB,WI,Price,MISO,MRO,90,60,2500,0,2,45.7368,-90.471,14
61596,61596,Citizens Agawam Landfill Solar,PV1,MA,Hampden,ISNE,NPCC,180,25,1800,0,0,42.092988,-72.597211,14
61597,61597,Norton Landfill Solar,PV1,MA,Bristol,ISNE,NPCC,180,25,1500,0,0,41.959582,-71.150524,14
61598,61598,Tyngsborough Solar,PV1,MA,Middlesex,ISNE,NPCC,180,25,2600,0,0,42.669744,-71.446484,14
61599,61599,"New Road Solar, LLC",NEWRD,NJ,Monmouth,PJM,RFC,180,20,10000,0,0,40.403238,-74.567786,14
61600,61600,Old Bridge Solar Farm,OLDBR,NJ,Monmouth,PJM,RFC,186,12,8800,0,0,40.444372,-74.243376,14
61601,61601,Raritan Solar - 53 Highway,RARIT,NJ,Hunterdon,PJM,RFC,180,25,8400,0,0,40.453864,-74.863033,14
61602,61602,CED Chicopee Solar,CSMA,MA,Hampden,ISNE,NPCC,180,25,3000,0,0,42.203921,-72.551031,14
61603,61603,UMASS,UMASS,MA,Hampshire,ISNE,NPCC,180,25,4000,0,0,42.391306,-72.5325,14
61604,61604,Camden CSD Solar Array,1,NY,Oneida,NYIS,NPCC,184,25,1800,0,2,43.312306,-75.695263,14
61605,61605,San Luis Valley Solar Array,1,CO,Saguache,PSCO,WECC,0,0,2700,0,2,37.777,-106.22,14
61606,61606,Vilas Solar Array,1,CO,Baca,PSCO,WECC,0,0,4000,0,2,37.384,-102.466,14
61607,61607,Stenner Creek Solar,CPOLY,CA,San Luis Obispo,CISO,WECC,180,35.32,4500,0,2,35.32,-120.691,14
61608,61608,Montgomery County Solar,1,MD,Montgomery,PJM,RFC,127.6,7.5,1900,0,0,39.113,-77.236,14
61610,61610,NC 102 Project LLC,NC102,NC,Cabarrus,DUK,SERC,0,20,74800,0,2,35.2925,-80.4975,14
61611,61611,Techren Solar I LLC,TECH1,NV,Clark,NEVP,WECC,180,35.851336,100000,0,2,35.851336,-114.974386,14
61612,61612,"WED Kingstown Solar I, LLC - West",KTNEA,RI,Washington,ISNE,NPCC,180,25,1500,0,0,41.49175,-71.624581,14
61613,61613,WED Stilson Solar,STILS,RI,Washington,ISNE,NPCC,180,25,2000,0,0,41.518751,-71.686461,14
61614,61614,Cyril,1,OK,Caddo,SWPP,MRO,180,34.8981,5000,0,2,34.8981,-98.227872,14
61615,61615,Hinton,1,OK,Caddo,SWPP,MRO,180,35.494656,3000,0,2,35.494656,-98.385661,14
61616,61616,Marietta,1,OK,Love,SWPP,MRO,180,33.943183,3000,0,2,33.943183,-97.108608,14
61617,61617,Pine Ridge,1,OK,Caddo,SWPP,MRO,180,35.013397,3000,0,2,35.013397,-98.444717,14
61618,61618,Tuttle,1,OK,Grady,SWPP,MRO,180,35.266556,4000,0,2,35.266556,-97.846528,14
61619,61619,CDCR (CA) - Solano State Prison,SOLSP,CA,Solano,CISO,WECC,180,0,1100,0,2,38.32272,-121.97062,14
61620,61620,CDCR (CA) - Corcoran State Prison,CORSP,CA,Kings,CISO,WECC,180,0,5000,0,2,36.06502,-119.55756,14
61621,61621,CDCR (CA) - Wasco State Prison,WASCO,CA,Kern,CISO,WECC,180,0,1500,0,2,35.60053,-119.40366,14
61622,61622,WED Kingstown Solar I - East Array,KTNWA,RI,Washington,ISNE,NPCC,180,25,3000,0,0,41.492253,-71.619114,14
61625,61625,West Moore Solar II,GEN1,TX,Grayson,ERCO,TRE,180,20,5000,2,0,33.619,-96.627,14
61626,61626,Dundas Solar Holdings LLC CSG,DU,MN,Rice,MISO,MRO,180,30,5000,0,0,44.439647,-93.197327,14
61627,61627,Waterville CSG Solar Holdings LLC,WA,MN,Le Sueur,MISO,MRO,180,30,5000,0,0,44.197103,-93.571169,14
61628,61628,Kilroy Solar,KILRO,CA,San Diego,CISO,WECC,177,3,1100,0,0,32.936137,-117.234157,14
61629,61629,West Brookfield Solar - Gilbertsville Rd CSG,WB,MA,Worcester,ISNE,NPCC,206,20,4000,0,0,42.272516,-72.210291,14
61630,61630,William G Mennen Sports Solar,MENN,NJ,Morris,PJM,RFC,125,9,1300,0,0,40.814851,-74.47586,14
61631,61631,"Chiloquin Solar, LLC",CHILO,OR,Klamath,PACW,WECC,180,28,9900,0,0,42.610732,-121.861248,14
61633,61633,DG Tufts Science LLC CSG,SCIEN,MA,Worcester,ISNE,NPCC,180,20,1000,0,0,42.237583,-71.686069,14
61634,61634,DG Dighton LLC CSG,DIGHT,MA,Bristol,ISNE,NPCC,180,20,3100,0,2,41.801491,-71.144835,14
61635,61635,DG Tufts Knoll LLC CSG,KNOLL,MA,Worcester,ISNE,NPCC,180,20,2000,0,0,42.24325,-71.672328,14
61636,61636,DG Webster LLC CSG,WEBST,MA,Worcester,ISNE,NPCC,180,20,1300,0,0,42.41389,-71.513556,14
61637,61637,Denison Solar Array,PV1,OH,Licking,PJM,RFC,180,0,1900,0,2,40.073337,-82.517957,14
61645,61645,Altair Community Solar Garden,ALTA,MN,Waseca,MISO,MRO,180,30,1000,2,0,43.924981,-93.485831,14
61646,61646,LA3 West Baton Rouge Solar Facility,LA3WB,LA,West Baton Rouge,MISO,SERC,180,30.465105,50000,0,2,30.465105,-91.331855,14
61647,61647,New Orleans Solar Power Plant,NOSPS,LA,Orleans,MISO,SERC,180,30.011409,1100,0,2,30.011409,-90.023973,14
61651,61651,Capricornus Community Solar Garden,CAPR,MN,Stearns,MISO,MRO,180,30,1000,2,0,45.398742,-94.717433,14
61654,61654,Balm Solar,PV1,FL,Hillsborough,TEC,SERC,180,27.769667,74400,2,2,27.769667,-82.233972,14
61655,61655,Bonnie Mine Solar,PV1,FL,Polk,TEC,SERC,180,27.89008,37500,2,2,27.89008,-81.98717,14
61656,61656,Grange Hall Solar,PV1,FL,Hillsborough,TEC,SERC,180,27.681278,61100,2,2,27.681278,-82.164656,14
61657,61657,Lake Hancock Solar,PV1,FL,Polk,TEC,SERC,180,27.719139,49500,2,2,27.719139,-82.033889,14
61658,61658,"Cougar Solar, LLC",COUGR,NC,Lee,CPLE,SERC,180,20,1900,0,0,35.462405,-79.180654,14
61662,61662,Carrizozo Solar,PV1,NM,Lincoln,PNM,WECC,0,33.610306,3000,0,2,33.610306,-105.747825,14
61663,61663,Lithia Solar,GEN1,FL,Hillsborough,TEC,SERC,180,27.753272,74500,2,2,27.753272,-82.164656,14
61665,61665,Payne Creek Solar,GEN1,FL,Polk,TEC,SERC,180,27.664583,70300,2,2,27.664583,-81.964222,14
61666,61666,Peace Creek Solar,GEN,FL,Polk,TEC,SERC,180,27.913306,55400,2,2,27.913306,-81.810111,14
61667,61667,Wimauma Solar,1,FL,Hillsborough,TEC,SERC,180,27.736389,74800,2,2,27.736389,-82.271722,14
61669,61669,Scandia Community Solar Garden,SCAND,MN,Washington,MISO,MRO,180,28,2500,0,0,45.28718,-92.8125,14
61670,61670,RJC II Community Solar Garden,RJCII,MN,Steele,MISO,MRO,180,30,1000,0,0,44.138851,-93.257152,14
61671,61671,Betcher Community Solar Garden,BETCH,MN,Goodhue,MISO,MRO,180,30,1000,0,0,44.392415,-92.595952,14
61672,61672,Sherburne Community Solar,PV1,MN,Sherburne,MISO,MRO,0,0,5000,0,2,45.438123,-94.044166,14
61678,61678,Pinal Central Energy Center Hybrid,PCEC,AZ,Pinal,SRP,WECC,180,32.875697,20000,2,2,32.875697,-111.551111,14
61680,61680,Tatanka Wi,MMPA,MN,Wright,MISO,MRO,90,52,7100,0,2,45.210766,-93.884273,14
61681,61681,Middle Daisy,10257,NM,Lea,SWPP,MRO,90,32.978636,5000,0,2,32.978636,-103.371284,14
61682,61682,USG 1,USG1,CA,Imperial,IID,WECC,180,0,1000,0,2,32.79278,-115.857336,14
61683,61683,USG 2,USG2,CA,Imperial,IID,WECC,180,25,1000,0,0,32.790403,-115.863214,14
61686,61686,Johnson 1 Community Solar,PV1,MN,Chisago,MISO,MRO,180,30,1000,0,0,45.483154999999996,-92.815184,14
61689,61689,Grimm Community Solar,PV1,MN,Renville,MISO,MRO,180,30,1000,0,0,44.731404,-94.609342,14
61690,61690,Foreman's Hill Community Solar,FOREM,MN,Goodhue,MISO,MRO,180,30,5000,0,0,44.553337,-92.636857,14
61692,61692,IVC Solar,IVCS,CA,Imperial,IID,WECC,180,0,3000,0,2,32.83186,-115.506629,14
61693,61693,Buckleberry Solar,GEN,NC,Lenoir,CPLE,SERC,180,20,52100,2,0,35.380683,-77.405992,14
61694,61694,Lockheed Martin Solar,SOLAR,FL,Orange,FPC,SERC,180,5,1900,0,0,28.539415,-81.216368,14
61695,61695,Johnson II Community Solar,PV1,MN,Chisago,MISO,MRO,180,30,1000,0,0,45.491965,-92.854173,14
61696,61696,Twiggs Solar,TWIGG,GA,Twiggs,SOCO,SERC,0,0,204000,2,2,32.604997,-83.491239,14
61697,61697,Lamesa II,IVORY,TX,Dawson,ERCO,TRE,0,52,50000,0,2,32.713326,-101.885218,14
61698,61698,Folsom SP and CSP Sacramento,FOLSM,CA,Sacramento,BANC,WECC,110,12,1300,0,0,38.687,-121.16,14
61699,61699,Otarre Solar Park,OTRRE,SC,Lexington,SCEG,SERC,180,25,1600,0,0,33.9324,-81.0514,14
61700,61700,PowerFin Kingsbery,PFPKB,TX,Travis,ERCO,TRE,180,20,2600,0,0,30.265877,-97.684861,14
61701,61701,Seabrook Solar,GEN1,SC,Beaufort,SCEG,SERC,180,32.56445,72500,2,2,32.56445,-80.742047,14
61703,61703,Sikorsky Aircraft CHP,PV-1,CT,Fairfield,ISNE,NPCC,196.9,10,100,0,0,41.250009,-73.09865,14
61704,61704,Aquila Community Solar,AQUI,MN,Pope,MISO,MRO,180,30,1000,2,0,45.651056,-95.3401,14
61705,61705,Acturus Community Solar,ARCT,MN,Le Sueur,MISO,MRO,180,30,1000,2,0,44.283211,-93.954417,14
61706,61706,Auriga Community Solar,AURI,MN,Murray,MISO,MRO,180,30,1000,2,0,43.977875,-95.767356,14
61707,61707,Canopus Community Solar,CANO,MN,Stearns,MISO,MRO,180,30,1000,2,0,45.428308,-94.823247,14
61708,61708,Sagitta Community Solar,SAGI,MN,Chippewa,MISO,MRO,180,30,1000,2,0,44.948328,-95.386192,14
61709,61709,Libra Community Solar,LIBR,MN,Pope,MISO,MRO,180,30,1000,2,0,45.671231,-95.388514,14
61710,61710,Aquarius Community Solar,AQUA,MN,Lyon,MISO,MRO,180,30,1000,2,0,44.229142,-95.620106,14
61711,61711,Cassiopeia Community Solar,CASS,MN,Pope,MISO,MRO,180,30,1000,2,0,45.647342,-95.328661,14
61712,61712,Crux Community Solar,CRUX,MN,Dodge,MISO,MRO,180,30,1000,2,0,44.04006,-92.69318,14
61713,61713,Leo Community Solar,LEO,MN,Murray,MISO,MRO,180,30,1000,2,0,43.978197,-95.850781,14
61715,61715,Deneb Community Solar,DENE,MN,Kandiyohi,MISO,MRO,180,30,1000,2,0,45.404139,-94.831075,14
61716,61716,Kaus Community Solar,KAUS,MN,Dodge,MISO,MRO,180,30,1000,2,0,44.050383,-92.961372,14
61717,61717,"IRE Solar I, LLC",SSIRE,NY,St Lawrence,NYIS,NPCC,180,30,1000,0,0,44.3,-75.5,14
61718,61718,Aerolease,APLEX,CA,Los Angeles,LDWP,WECC,180,10,1500,0,0,34.189857,-118.451355,14
61719,61719,"CJ Solar I, LLC",LWCJ1,NY,St Lawrence,NYIS,NPCC,180,25,2000,0,0,44.7,-75.3,14
61720,61720,"COU Solar I, LLC",LECOU,NY,St Lawrence,NYIS,NPCC,180,25,1500,0,0,44.7,-75.3,14
61724,61724,Onyx - Saratoga Springs Landfill Solar CSG,10254,NY,Saratoga,NYIS,NPCC,192.8,20,2000,0,0,43.096874,-73.744855,14
61725,61725,Madison County,PV1,NY,Madison,NYIS,NPCC,180,30,1800,0,0,43.028289,-75.700978,14
61726,61726,Onyx - Pembroke Landfill Solar,10244,MA,Plymouth,ISNE,NPCC,180,15,2400,0,0,42.049906,-70.802417,14
61727,61727,Onyx - Brockton Thatcher Landfill Solar CSG,10238,MA,Plymouth,ISNE,NPCC,180,15,3700,0,0,42.066369,-70.983446,14
61728,61728,Barrett Farm Solar - Phase I,10263,CT,Windham,ISNE,NPCC,161,20,1700,0,0,41.946333,-71.883799,14
61729,61729,Richmond Solar Site 2,SRIC2,IN,Wayne,PJM,RFC,180,39.833452,7500,0,2,39.833452,-84.816212,14
61730,61730,MA Solar Storage 1 Hybrid,SCSS1,MA,Worcester,ISNE,NPCC,180,2,1100,0,0,42.450729,-71.742627,14
61731,61731,"Solten Plainville 6000, LLC",PLAIN,MA,Norfolk,ISNE,NPCC,158,20,4900,0,0,42.041166,-71.293279,14
61732,61732,Randolph,RAND,MA,Norfolk,ISNE,NPCC,167,20,3800,0,0,42.177563,-71.077386,14
61733,61733,Haywood Solar,HWOOD,TN,Haywood,TVA,SERC,180,35.5775,3000,2,2,35.5775,-89.286944,14
61736,61736,Woods Hill Solar,PV1,CT,Windham,ISNE,NPCC,3,25,20000,0,0,41.83184,-71.919867,14
61738,61738,GWCC PV Solar Farm,SOLAR,MD,Prince Georges,PJM,RFC,180,20,1600,0,0,39.017238,-76.908997,14
61740,61740,Gratis Road Solar Facility,GR01,GA,Walton,SOCO,SERC,180,20,3000,0,0,33.844621,-83.697356,14
61744,61744,L'Oreal Solar - Florence,1,KY,Boone,PJM,SERC,183.3,5,1100,0,0,38.987696,-84.608172,14
61748,61748,"Southern Current One, LLC",PRGE1,SC,Allendale,SCEG,SERC,90,32.947262,10200,0,2,32.947262,-81.215942,14
61750,61750,Wistaria Ranch Solar,WICA,CA,Imperial,CISO,WECC,0,32.676,106700,0,2,32.676,-115.619,14
61751,61751,Rotor Clip,RCLIP,NJ,Somerset,PJM,RFC,163,25,2800,0,0,40.539051,-74.532375,14
61752,61752,Quincy II Solar Garden,PV1,CO,Arapahoe,PSCO,WECC,0,0,1500,0,2,39.638409,-104.662508,14
61753,61753,Imboden Solar Garden,"PV1,PV2",CO,Adams,PSCO,WECC,0,0,3000,0,2,39.786769,-104.583574,14
61755,61755,"East Acres Solar NG, LLC",EA,MA,Berkshire,ISNE,NPCC,180,25,5800,0,0,42.487476,-73.242331,14
61759,61759,Covington Solar Farm,CVS1,OK,Garfield,SWPP,MRO,180,60,10000,0,2,36.31792,-97.58589,14
61762,61762,Sherburne North Project CSG,SHERB,MN,Sherburne,MISO,MRO,0,45.4978,5000,0,2,45.4978,-94.1143,14
61763,61763,Sunshine Gateway Solar Energy Center,1,FL,Columbia,FPL,SERC,195,20,74500,0,0,30.29,-82.75,14
